species	vine	year	from_tip	from_base	count	base_vine	tip_vine	vine_year	px2_cm2	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21
Vitis_riparia	588167	2016	10	4	13	4x588167	10x588167	588167x2016	56227.31713	5258	7200	5218	7160	5270	7160	5312	7168	5004	7176	5032	7184	5022	7156	5046	6834	5060	6864	5086	6846	5394	6420	5390	6444	5424	6440	4224	7498	4050	6430	4248	6454	4206	6226	4632	5494	4980	5752	5070	5350	5568	4618
Vitis_riparia	588353	2017	1	7	7	7x588353	1x588353	588353x2017	80277.77778	7181.333	2117.333	7186.667	2085.333	7212	2072	7237.333	2078.667	7132	2076	7149.333	2094.667	7149.333	2068	7129.333	1938.667	7136	1957.333	7148	1941.333	7264	1852	7257.333	1876	7286.667	1873.333	6815	2030	6789	1774	6835	1792	6829	1694	7053	1374	7079	1514	7139	1432	7339	1010
Vitis_riparia	483170	2016	3	6	8	6x483170	3x483170	483170x2016	80960.96293	3249	6577	3203	6615	3179	6577	3179	6529	3235	6735	3235	6697	3199	6727	2781	6903	2803	6887	2771	6863	2479	6520	2524	6526	2497	6487	3795	7487	2747	7959	2739	7775	2435	7823	1035	7607	1531	7263	1443	7055	444	6463
Vitis_riparia	588270	2017	3	8	10	8x588270	3x588270	588270x2017	80277.77778	2483	2075	2481	2045	2511	2038	2550	2050	2386	2033	2414	2050	2415	2023	2401	1801	2407	1823	2423	1812	2610	1687	2605	1709	2629	1708	2006	2096	1910	1514	2018	1580	2030	1454	2180	1052	2390	1262	2414	1160	2444	692
Vitis_riparia	588455	2015	2	9	10	9x588455	2x588455	588455x2015	80353.17	7434	3581	7416	3564	7389	3589	7349	3616	7480.5	3465	7474.5	3490.5	7455.5	3474	7349.667	3335.667	7363	3358	7325.667	3361	7146	3294.75	7164.25	3307.5	7139	3323.25	7832	3117	7643	2844	7611	2875	7465	2622	6748	2330	6976	2783	6805	2639	6053	2891
Vitis_riparia	483173	2016	3	6	8	6x483173	3x483173	483173x2016	80960.96293	2942.333	10244	2899.667	10264	2901	10212	2919.667	10156	2901	10456	2911.667	10424	2877	10433.33	2436	10401	2464	10399	2444	10369	2348	9913	2378	9939	2378	9897	2735	11476	1787	11386	1883	11152	1493	11038	599	10144	1127	10150	1073	9892	263	9028
Vitis_riparia	588270	2016	9	2	10	2x588270	9x588270	588270x2016	56227.31713	2855	9180	2873	9160	2860	9146	2841	9146	2953	9174	2935	9176	2945	9164	3020	8981	3017	8995	3003	8982	2811	8889	2816	8903	2796	8901	3259	9368	3395	9004	3335	8988	3343	8784	3075	8440	3011	8604	2851	8596	2647	8512
Vitis_riparia	588483	2015	5	9	13	9x588483	5x588483	588483x2015	80353.17	6910.333	10534.333	6912.667	10508.333	6824.333	10557	6790	10592.667	7191.25	10453	7178.5	10461.75	7175.25	10443.5	7012	10161	7009.667	10186.333	6983.5	10173.25	6547	10139.333	6565.667	10157	6534.667	10171.667	7991.334	10588	8015.5	9639.75	7806.834	9755.833	7820.5	9209.5	6828.833	8186.667	6717.667	8920.167	6380.5	8504.167	5197.625	8182.875
Vitis_riparia	483170	2017	9	3	11	3x483170	9x483170	483170x2017	80277.77778	2382	3906	2356	3872	2401	3849	2448	3845	2045	3975	2085	3971	2055	3949	2043	3477	2065	3509	2081	3479	2445	2833	2451	2881	2487	2857	1417	4709	1009	3629	1297	3581	1117	3071	1525	1841	2017	2555	1999	1883	2617	1252
Vitis_riparia	483169	2015	6	6	11	6x483169	6x483169	483169x2015	80353.17	4648.333	3205	4625.667	3185.667	4581	3239	4549	3281.667	4793	3043.5	4779.5	3065.5	4766	3041.5	4476.25	2506.75	4484.25	2520.25	4461.75	2520	3882.333	2682.333	3904.667	2693.667	3880.667	2712.667	5687	2602	5157	1589	5031	1743	4745	1372	3680	909	3745.333	1395.667	3411	1304	2273	859
Vitis_riparia	588271	2016	6	8	13	8x588271	6x588271	588271x2016	56227.31713	5468	2080.333	5417.333	2168.333	5406.667	2093.667	5408	2016.333	5414.667	2575.667	5425.333	2554.333	5392	2557	4816	2633.333	4836	2625.333	4817.333	2602.667	4622.667	2001.333	4654.667	2010.667	4652	1973.333	5736	3552	4692	3852	4704	3576	4200	3624	3240	3372	3516	3048	3000	2868	1584	1500
Vitis_riparia	483172	2015	9	6	14	6x483172	9x483172	483172x2015	80353.17	6613	9110	6581	9077	6612	9041	6662	9013	6516.667	9174.667	6543.333	9165.333	6521.333	9141.667	5913	8761	5937.667	8782	5945.667	8744.333	5927.5	7825	5932	7856.5	5968	7837	5799	10428	4353	9522	4623	9354	4131	8780	3959	6722	5091	7570	4759	6354	5649	5215
Vitis_riparia	588259	2015	8	8	15	8x588259	8x588259	588259x2015	80353.17	5891.5	4559	5864.5	4528.5	5899.5	4482.5	5942	4435	5652.833	4835	5672.5	4827.167	5649.25	4800.75	5075.75	4445.25	5091.75	4458	5098.25	4427.25	5321	3744.667	5332	3769.667	5369.333	3735	5241	6274	3801	5590	4047	5392	3361	4998	2809	3527	3349	3527	3113	2984	3069	1159
Vitis_riparia	588353	2016	8	5	12	5x588353	8x588353	588353x2016	56227.31713	1713	8365	1705	8330	1740	8319	1783	8309	1599	8379	1635	8382	1619	8355	1387	7907	1396	7928	1415	7915	1800	7599	1795	7626	1822	7620	712	8960	440	7936	648	7824	584	7616	680	6648	1216	7000	1304	6824	1760	5904
Vitis_riparia	588275	2016	5	8	12	8x588275	5x588275	588275x2016	80960.96293	6810	2143.333	6782	2191.333	6751.333	2174	6739.333	2112.667	6904.667	2366	6904.667	2332.667	6874	2350	6575.333	2635.333	6594	2611.333	6556.667	2610	5934	2589.667	5964.667	2583	5934	2561.667	7872	2892	7164	4092	7080	3756	6624	4092	5256	4560	5496	4008	5196	4020	3936	4332
Vitis_riparia	588710	2015	7	4	10	4x588710	7x588710	588710x2015	80353.17	3680	8312.5	3650	8287	3602.5	8294.5	3559.5	8340.5	3917	7914.75	3907	7948	3884.75	7921.25	3439	7549	3446.667	7579.333	3409	7573.333	2628.5	7574.5	2649	7583	2620.5	7616.5	5344	7753	4834	5927	4444	6323	3922	5699	1742	5145	2130	5789	1726	5673	102	5933
Vitis_riparia	588258	2013	13	2	14	2x588258	13x588258	588258x2013	13948.005	977	3094.333	976.333	3079	944.667	3077.333	917.333	3074.667	1114.667	3108.167	1100	3107.167	1107.5	3099	1143.125	2869.5	1141	2877.25	1132	2869.625	952.833	2687.167	955	2703.333	936.833	2695.333	1413	3381	1557	2921	1425.667	2885.667	1527	2713	1461	2075	1291	2341	1367	2023	1317	1701
Vitis_riparia	588586	2013	11	6	16	6x588586	11x588586	588586x2013	13948.005	1069	2658	1056.333	2643.333	1076.667	2632	1102	2627	984.333	2708.167	996.167	2704	986.833	2694.667	761	2461.75	766.5	2468.75	772.25	2457.75	956.667	2185.333	957.667	2194.167	969.333	2189.667	688.5	3128	159.5	2665	249	2593.833	130.167	2351.333	51.5	1739.5	381.333	1793.667	401.25	1554	838.167	990.167
Vitis_riparia	588374	2016	5	5	9	5x588374	5x588374	588374x2016	56227.31713	5428	4152	5414	4136	5440	4116	5466	4112	5211.667	4125	5230.333	4137	5227.667	4114.333	5133	3657.667	5137	3673.667	5150.333	3663	5516	3523	5513	3540	5532	3540	4596	4367	4296	3407	4458	3455	4416	3233	4962	2579	5052	2657	5304	2507	5688	1901
Vitis_riparia	588373	2016	8	5	12	5x588373	8x588373	588373x2016	56227.31713	1856	7730	1808	7722	1842	7694	1892	7680	1710	7778	1744	7778	1730	7754	1426	7448	1440	7464	1454	7446	1762	7112	1762	7134	1794	7124	1232	8448	432	7720	608	7624	416	7272	536	6184	888	6432	904	6256	1120	5248
Vitis_riparia	588353	2015	7	5	11	5x588353	7x588353	588353x2015	80353.17	3597	5973.5	3604	5934.5	3563.5	5924	3524	5942	3800	5952.333	3781.833	5963.667	3781.167	5941.167	3843.333	5471.333	3840.333	5492.667	3821	5481	3325.75	5428.25	3341.25	5441.5	3312	5455.75	4592	6203	4864	5187	4676	5203	4684	4721	3908	3876	3687	4234	3216	4126	2175	4021
Vitis_riparia	588406	2017	8	5	12	5x588406	8x588406	588406x2017	80277.77778	6745	7744	6693	7712	6755	7684	6793	7672	6459	7756	6504	7759	6495	7735	6291	7306	6315	7336	6333	7312	6660	7134	6660	7176	6690	7161	5400	8196	5172	7116	5364	7116	5280	6720	5628	5892	5976	6228	6060	5844	6984	5568
Vitis_riparia	588455	2017	5	7	11	7x588455	5x588455	588455x2017	80277.77778	2703	7494	2496	7358	2733	7404	2823	7404	2427	7416	2523	7422	2474	7359.333	2112	6861	2133	6912	2169	6867	2775	6445	2775	6511	2835	6502	912	8076	312	6504	516	6432	468	5832	1008	4200	1992	4944	2136	4284	3804	3765
Vitis_riparia	588653	2015	5	9	13	9x588653	5x588653	588653x2015	80353.17	6286.5	10773.5	6271	10748.5	6327	10710.5	6375.5	10694	6038	10881.33	6066.333	10880	6052.333	10854	5660	10462.17	5672.167	10476.17	5687	10445.33	6084.5	10089.75	6086.5	10116.5	6120.5	10099.5	5348	11707	4184	10882	4612	10787	4256	10391	4200	8974	4896	9258	4808	8884	5172	7708
Vitis_riparia	588437	2017	1	8	8	8x588437	1x588437	588437x2017	80277.77778	7211	2340	7163	2292	7214	2286	7256	2283	7091	2304	7118	2316	7106	2292	7091	2181	7106	2205	7118	2184	7202	2028	7205	2067	7244	2049	6893	2490	6653	2033	6758	2129	6653	1973	6827	1421	6938	1742	6923	1577	7091	923
Vitis_riparia	588270	2013	5	8	12	8x588270	5x588270	588270x2013	13948.005	2875	4046.333	2868	4035.333	2855.333	4034.667	2840	4040	2943.333	4026	2934.5	4031.5	2934.167	4021.5	2918.917	3864.667	2919.083	3873.083	2910.833	3868	2747.5	3839.833	2752.333	3848	2740.333	3849	3268	4089	3284	3663	3208	3697	3143	3554	2961	3279	2814	3459	2735	3379	2541	3136
Vitis_riparia	588718	2016	5	6	10	6x588718	5x588718	588718x2016	80960.96293	3394.333	10009.333	3367.667	10044	3334.333	10025.333	3331.667	9985.333	3409	10154.667	3417	10121.333	3382.333	10138.667	3058.667	10365.667	3073.333	10356.333	3053.333	10341.667	2681.333	10103.667	2709.333	10109	2690.667	10074.333	4115	10810	3235	11562	3235	11282	2843	11506	1347	11594	1723	11042	1283	10866	307	10122
Vitis_riparia	588653	2013	14	1	14	1x588653	14x588653	588653x2013	13948.005	753.562	2990.75	755.688	2985.688	762.312	2986.375	771.625	2992.375	735.333	2975.833	737.292	2977.667	738.625	2974.792	744.312	2932.188	743.812	2937.188	749.75	2936.125	798.688	2921.375	794.5	2927.188	801.625	2927.812	680	2982.5	682.5	2929	700.5	2927	697.5	2888.5	731	2832.5	749.5	2845.5	782	2806	863	2739
Vitis_riparia	588404	2016	8	5	12	5x588404	8x588404	588404x2016	56227.31713	5199.333	2939.667	5090	2817	5224.667	2891.667	5280.667	2902.333	4932.667	2869	4967.333	2869	4950	2845	4680.333	2358.333	4700.333	2383.667	4713.667	2367.667	5149.667	2141	5153.667	2166.333	5180.333	2155.667	4098	3480	3396	2160	3642	2226	3558	1878	3888	516	4368	1044	4422	822	5346	342
Vitis_riparia	588369	2016	10	2	11	2x588369	10x588369	588369x2016	56227.31713	1528	5834	1517	5798	1541	5796	1572	5792	1355	5794	1378	5801	1375	5785	1337	5552	1352	5582	1366	5566	1588	5408	1587	5421	1615	5420	702	6064	510	5416	684	5410	642	5200	948	4690	1182	4828	1290	4756	1626	4522
Vitis_riparia	588437	2016	4	8	11	8x588437	4x588437	588437x2016	56227.31713	1370.333	2628.333	1439.667	2597.667	1371.667	2604.333	1338.333	2607	1582.333	2653.667	1557	2651	1575.667	2636.333	1654.333	2396.333	1643.667	2408.333	1637	2393.667	1391.667	2200.333	1393	2217.667	1373	2209.667	2016	2988	2418	2436	2262	2424	2418	2214	2568	1302	2046	1596	2082	1344	1344	216
Vitis_riparia	588436	2016	6	5	10	5x588436	6x588436	588436x2016	56227.31713	5104	8166.333	5074.667	8137	5098.667	8109	5158.667	8102.333	5037.333	8178.333	5078.667	8174.333	5049.333	8149	4739	7789	4753.667	7811.667	4772.333	7790.333	5149.667	7445	5144.333	7470.333	5189.667	7471.667	4096	9064	3248	7944	3640	7952	3272	7528	3784	6192	4144	6360	4344	5840	5392	5144
Vitis_riparia	588437	2016	7	5	11	5x588437	7x588437	588437x2016	56227.31713	4663	8514.667	4607	8417.333	4673.667	8448	4724.333	8466.667	4353.667	8442.667	4399	8446.667	4375	8412	4284	7925.333	4296	7957.333	4317.333	7934.667	4930	7628	4922	7650.667	4959.333	7652	3588	9396	2796	7956	3144	7884	3012	7128	4020	5724	4320	6516	4596	6132	5688	5340
Vitis_riparia	588258	2017	10	1	10	1x588258	10x588258	588258x2017	80277.77778	5227	10613.33	5217.667	10574.67	5243	10565.33	5271	10572	5124	10585	5155	10596	5147	10569	5141	10373	5141	10398	5157	10390	5331	10343	5319	10373	5351	10372	4652	10613	4736	10220	4829	10226	4913	10013	5315	9959	5357	10058	5423	10013	5507	9938
Vitis_riparia	588261	2016	7	4	10	4x588261	7x588261	588261x2016	56227.31713	5267	8180.667	5316.333	8140.667	5275	8124.667	5229.667	8118	5573.667	8114	5545.667	8126	5541.667	8098	5557.667	7790	5548.333	7812.667	5521.667	7795.333	5420.333	7324.333	5416.333	7347	5395	7329.667	6408	8504	6588	7682	6402	7712	6282	7574	6408	6620	5952	6854	6000	6542	5562	6080
Vitis_riparia	588354	2015	9	2	10	2x588354	9x588354	588354x2015	80353.17	2248	3307.667	2217.333	3289.667	2180.667	3303	2158	3342.333	2355.333	3059.667	2349.333	3083	2333.333	3062.333	2118.667	2870.667	2130	2901	2096.333	2897	1710.5	2970	1735.5	2982.5	1710.5	3006.5	3152	2546	2606	1843	2480	2089	2303	1759	1355	1485	1610	2310	976	2115	366	2368
Vitis_riparia	588269	2017	9	1	9	1x588269	9x588269	588269x2017	80277.77778	5161	7484	5179	7456	5149	7432	5113	7430	5287	7614	5269	7598	5295	7594	5507	7354	5479	7356	5491	7320	5233	6992	5229	7018	5195	7000	5470	8186	5970	7758	5814	7594	6074	7366	6002	6890	5578	7026	5678	6718	5586	6274
Vitis_riparia	588568	2017	7	7	13	7x588568	7x588568	588568x2017	80277.77778	4580.667	4192	4546	4165.333	4562	4109.333	4628.667	4098.667	4355.333	4472	4387.333	4448	4350	4424	3891	3965.333	3931	3993.333	3937.667	3937	4260	3184	4263	3235	4314	3211	3075	5408	2307	4432	2467	4256	2083	3728	1987	1872	2723	2256	2723	1616	4355	224
Vitis_riparia	588404	2013	6	7	12	7x588404	6x588404	588404x2013	13948.005	2013	1066.333	2011.333	1056.333	1997.333	1048.333	1975.333	1049.667	2076.25	1072.5	2066	1076.25	2074.5	1063.5	2140.333	904.833	2138.167	912.833	2127.333	905.167	1984.25	758	1987.25	767.5	1973.5	763.5	2373.667	1353.333	2615	942	2527	924	2586	727	2321.667	190.667	2193.667	384	2135	267	1671	120
Vitis_riparia	588436	2015	7	5	11	5x588436	7x588436	588436x2015	80353.17	6046	3872	6052	3832	6095	3816.5	6149.5	3841	5842	3843.75	5862	3860	5866.25	3823.25	5825.5	3352	5825.75	3379.5	5860.75	3364	6367.25	3124.75	6350.25	3149.5	6392	3158.75	4820	4385	4272	3082	4940	3146	4496	2215	5704	953	5984	2333	6280	1177	7634	752
Vitis_riparia	588373	2013	6	8	13	8x588373	6x588373	588373x2013	13948.005	2245.5	1171	2246.5	1158	2225.5	1159.5	2212	1163.5	2321.167	1137.5	2314.5	1143.167	2309.833	1136.167	2319.75	876	2318.75	884.25	2311	881	2080.25	852.25	2085.75	860.75	2073.75	860.5	2680	1183	2700.667	710	2616.667	742	2561	502	2257	208	2189	388	2065	346	1559	276
Vitis_riparia	588455	2015	3	8	10	8x588455	3x588455	588455x2015	80353.17	7389.666	6288.667	7371.666	6259.333	7453	6221.333	7483.666	6177.333	7220.5	6362	7249.5	6356	7231.5	6332	7080	6148.333	7102	6155.333	7099.667	6129	7136	5901.333	7159.667	5923	7176.333	5882.667	6741	6894	6241	6466.667	6494.333	6416	6163	6354	5663	5544	6314	5697	6113	5558	6059	4673
Vitis_riparia	588269	2015	9	4	12	4x588269	9x588269	588269x2015	80353.17	1923	3319.5	1898.5	3288.5	1930.5	3256.5	1976	3241.5	1769.5	3428	1791.5	3422.5	1775.5	3397.5	1264	3079.5	1269	3091	1289.5	3074	1654.5	2660	1656.5	2678	1693	2667	1240	4352	397	3743	562	3605	184	3134	148	2120	607	2288	478	1775	955	803
Vitis_riparia	588276	2017	5	1	5	1x588276	5x588276	588276x2017	80277.77778	5955	8250	5959	8220	5913	8230	5891	8232	6063	8220	6031	8222	6045	8206	6093	8026	6089	8060	6075	8042	5725	8006	5747	8026	5719	8038	6478	8497	6798	7709	6558	7741	6386	7357	5761	7369	5865	7825	5657	7673	5331	7671
Vitis_riparia	588568	2016	3	7	9	7x588568	3x588568	588568x2016	80960.96293	2881.667	5631	2860.333	5663	2823	5640.333	2811	5596.333	2932.333	5783	2929.667	5744.333	2903	5776.333	2692.333	5945.667	2724.333	5915	2673.667	5905.667	2444	5715.667	2488	5722.333	2454.667	5670.333	3504	6204	2880	6844	2888	6644	2584	6948	1488	6884	1864	6516	1464	6476	536	5828
Vitis_riparia	588565	2017	6	5	10	5x588565	6x588565	588565x2017	80277.77778	6044	10833	6020	10794	6041	10761	6107	10752	5750	10911	5798	10908	5774	10875	5556	10252	5592	10303	5601	10258	6006	9805	6018	9850	6057	9832	4939	11368	4315	10352	4499	10160	4203	9592	4571	7748	4923	8396	4819	8156	5971	6788
Vitis_riparia	483173	2017	6	5	10	5x483173	6x483173	483173x2017	80277.77778	6116	9903	6065	9855	6110	9798	6182	9792	5903	9990	5975	9975	5906	9930	5516	9351	5540	9387	5564	9339	5894	8425	5906	8479	5939	8452	4985	10844	4065	9772	4249	9700	3993	8692	4225	6977	5497	8577	4697	6985	5569	5971
Vitis_riparia	483166	2016	8	5	12	5x483166	8x483166	483166x2016	80960.96293	4628	1912	4596	1976	4594	1854	4580	1804	4660	2156	4660	2100	4620	2144	4126	2608	4144	2586	4104	2570	3630	2186	3670	2174	3630	2142	5510	3064	4286	3984	4286	3632	3822	3840	2526	3768	3430	2832	2246	3008	1531	2328
Vitis_riparia	483167	2016	5	5	9	5x483167	5x483167	483167x2016	80960.96293	6680	2057.667	6637.333	2108.333	6610.667	2073.667	6600	2028.333	6714.667	2284.333	6710.667	2239	6670.667	2268.333	6157	2660	6183	2638	6151	2626	5641	2258	5667	2264	5659	2232	7607	2720	6199	3952	6223	3576	5615	3824	4455	3608	5183	2960	4431	2848	3663	2112
Vitis_riparia	588455	2013	3	8	10	8x588455	3x588455	588455x2013	13948.005	2889.25	2499.75	2886	2479	2904.5	2473.25	2931.5	2468	2828.75	2486	2842.25	2493.5	2841.5	2476.5	2787.125	2364.25	2795.5	2373.875	2802.375	2358.625	2881.167	2266.667	2881.5	2281.333	2900.167	2275	2563.667	2551.667	2453	2315	2548	2348	2473	2233	2561	1917	2646	2075	2657	1939.333	2569	1715.333
Vitis_riparia	483168	2017	1	7	7	7x483168	1x483168	483168x2017	80277.77778	7262	2501	7264	2478	7288	2468	7322	2466	7184	2450	7203	2465	7207	2442	7204	2315	7210	2336	7222	2321	7305	2173	7290	2204	7313	2196	6879	2404	6843	2155	6915	2164	6918	1987	7158	1600	7158	1846	7224	1717	7506	1372
Vitis_riparia	588204	2015	7	6	12	6x588204	7x588204	588204x2015	80353.17	3683	8086	3624	8100.5	3607.333	8051.333	3618.333	8001	3562.25	8366.25	3580	8342.75	3543.875	8331.75	3040.333	8331.333	3063.667	8324	3042.667	8297.833	2443.667	7745.333	2462	7753.667	2464.667	7719.667	3820	9280	2502.25	9828	2551.5	9486.5	1935.5	9490	757.333	8876.667	1406.667	8248.666	962.667	7909	676.5	6764.25
Vitis_riparia	483171	2017	2	7	8	7x483171	2x483171	483171x2017	80277.77778	4324	2210.667	4293.333	2170.667	4324	2148	4377.333	2137.333	4256	2208	4301.333	2212	4276	2178.667	4018.667	1895.333	4040	1914	4052	1880.667	4266.667	1710	4262.667	1750	4305.333	1727.333	3663	2574	3309	1962	3381	1860	3291	1692	3411	882	3639	1068	3711	858	4353	204
Vitis_riparia	588214	2015	8	6	13	6x588214	8x588214	588214x2015	80353.17	2846.333	6972.333	2854	6923.333	2827	6901	2762.667	6913.667	3169	6848.667	3140.667	6861.333	3141.667	6826.833	3115.333	6279	3117.333	6301.333	3087	6295.75	2479.333	6033.333	2494.333	6051	2461.333	6067	4517.333	6922	4530.667	5438.667	4249	5672	4218	5125	3549	4127	3009.5	4842.5	2871.25	4264	1845	3431.333
Vitis_riparia	483173	2017	4	7	10	7x483173	4x483173	483173x2017	80277.77778	6787	4509	6745	4467	6814	4443	6871	4440	6568	4533	6610	4539	6598	4500	6487	4146	6508	4182	6529	4143	6922	3801	6916	3837	6958	3825	5933	4764	5579	3966	5699	3990	5693	3552	6011	2652	6497	3336	6545	2958	6983	2138
Vitis_riparia	588344	2017	5	1	5	1x588344	5x588344	588344x2017	80277.77778	2257	5590	2184.333	5516	2264.333	5560.667	2288.333	5562	2090	5523	2109	5528	2102	5508	2046	5295.5	2052	5307.5	2057.5	5299.5	2282	5161	2274	5180	2289	5177.5	1688	5549	1656	5201	1748	5197	1776	5045	1956	4825	2144	5121	2240	4957	2512	4777
Vitis_riparia	483172	2017	3	7	9	7x483172	3x483172	483172x2017	80277.77778	2172.667	2922.667	2194	2897.333	2124.667	2890.667	2072.667	2890.667	2346	2915	2318	2921	2322	2903	2346	2653	2340	2681	2314	2663	2100	2449	2104	2479	2062	2463	2800	3133	2992	2629	2884	2623	2980	2317	2836	1531	2572	1789	2560	1549	2218	804
Vitis_riparia	588353	2016	9	4	12	4x588353	9x588353	588353x2016	56227.31713	5547	2735.667	5503.667	2714.333	5549.667	2692.333	5591.667	2671.667	5326.333	2795.667	5355	2785.667	5329	2759.667	5047.667	2412	5063.667	2426.667	5074.333	2410.667	5358.333	2144	5367.667	2168	5385	2157.333	4740	3240	4104	2568	4218	2502	4158	2160	4290	1446	4806	1662	4920	1488	5328	774
Vitis_riparia	483171	2015	8	5	12	5x483171	8x483171	483171x2015	80353.17	3338.667	9758	3294.667	9733.333	3254	9767.333	3228.667	9808	3370.667	9672	3366.667	9704.667	3334.667	9680.667	2864	9167.5	2877.5	9176.5	2857.75	9189.75	2215.667	9441.333	2242	9447.333	2225	9468	4199	8736	3271	8146	3151	8270	2579	8062	1458	7954	1575	8332	1257	8392	381	8692
Vitis_riparia	483182	2017	4	7	10	7x483182	4x483182	483182x2017	80277.77778	6860.667	5073.333	6824.667	5029.333	6894	5024	6936.667	5020	6621	5070	6657	5072	6645	5042	6559	4720	6581	4744	6599	4718	6875	4478	6875	4506	6913	4498	6011	5352	5723	4680	5825	4584	5723	4332	6119	3384	6221	3702	6263	3426	6929	2466
Vitis_riparia	588262	2016	4	6	9	6x588262	4x588262	588262x2016	56227.31713	5053	4622	5036	4597	5056	4575	5106	4570	4817	4641	4858	4646	4846	4622	4697	4246	4722	4269	4734	4243	5071	4087	5067	4129	5106	4119	3977	5030	3647	4214	3947	4220	3749	4040	4049	2864	4229	3152	4397	2888	5135	2138
Vitis_riparia	588455	2015	9	2	10	2x588455	9x588455	588455x2015	80353.17	2160.667	6071.333	2162	6038	2212	6038.667	2254.667	6042	1935.333	6028.667	1959	6038	1957	6006.667	1850.667	5648.667	1864.667	5673	1887	5647.667	2152.333	5394	2147.667	5420.333	2183	5412.333	1080	6357	824	5399	1052	5487	912	5097	1260	4303	1696	4671	1812	4487	2356	4110
Vitis_riparia	588259	2016	4	11	14	11x588259	4x588259	588259x2016	56227.31713	1687	4237	1730	4204	1684	4180	1641	4182	1914	4256	1890	4258	1901	4241	1987	3896	1980	3917	1965	3900	1654	3630	1658	3659	1635	3651	2490	4601	2892	3845	2718	3887	2856	3473	2616	2501	2310	2867	2280	2585	1338	1667
Vitis_riparia	588271	2016	8	6	13	6x588271	8x588271	588271x2016	56227.31713	2985.667	5583.667	2941.667	5533	2999	5489	3071	5485	2605.667	5623.667	2656.333	5633	2640.333	5587.667	2261	4802	2285	4829	2300	4796	2912	4307	2912	4343	2960	4328	1236	6528	300	4800	756	4728	780	3972	924	2784	1584	3096	1524	2688	3120	684
Vitis_riparia	483177	2017	6	2	7	2x483177	6x483177	483177x2017	80277.77778	2233	11046	2308	10998	2212	10986	2146	10971	2569	11097	2524	11097	2548	11064	2596	10635	2587	10665	2563	10638	2182	9913	2179	9952	2143	9925	3365	11728	3845	10536	3637	10392	3645	10096	3181	9112	2901	9304	2725	8984	2557	8368
Vitis_riparia	483171	2016	9	2	10	2x483171	9x483171	483171x2016	56227.31713	3615	3629	3726	3563	3624	3548	3564	3536	4014	3665	3963	3671	3990	3635	4227	2978	4212	3011	4185	2984	3645	2378	3654	2417	3606	2414	5148	4344	5676	2952	5292	2880	5400	2292	4644	708	4176	2304	3912	1212	3144	528
Vitis_riparia	588259	2017	10	3	12	3x588259	10x588259	588259x2017	80277.77778	4509.333	6844	4469.333	6808	4520	6800	4576	6789.333	4211	6874	4243	6874	4225	6858	4191	6526	4199	6546	4217	6528	4445	6145	4449	6165	4477	6155	3814	7285	3294	6461	3446	6437	3390	5805	3486	5509	3630	5509	3526	5157	3758	4725
Vitis_riparia	588718	2015	5	10	14	10x588718	5x588718	588718x2015	80353.17	6976.667	10541.67	6956.333	10523	6983.667	10491.67	7013.667	10460.67	6772.75	10697.5	6796.5	10690	6777.75	10674.5	6551.667	10447.67	6571.667	10453.67	6569.667	10427	6702.25	10041	6710	10058.25	6738.5	10038	6505.667	11413.33	5621	11159	5885	10953	5421.667	10776	4867	9666	5553	9633	5457	9375	5949	8103
Vitis_riparia	588586	2017	10	2	11	2x588586	10x588586	588586x2017	80277.77778	6399	6921	6417	6888	6360	6888	6333	6906	6588	6849	6540	6867	6558	6831	6495	6585	6489	6624	6471	6603	6195	6525	6216	6549	6177	6552	7237	6879	7201	6201	6991	6297	6967	6027	6391	5715	6319	6015	6181	5931	5791	5937
Vitis_riparia	588214	2015	11	3	13	3x588214	11x588214	588214x2015	80353.17	5749	7320	5709.333	7296	5749.667	7258.667	5800.25	7232.25	5431.333	7537.667	5455	7524.667	5434.333	7511	5208.25	7102.25	5229.25	7112.25	5230.75	7081.25	5606	6692.25	5610	6718.667	5639.333	6700	4774	8630.5	3942.333	7799.667	4232.5	7580.5	3824.667	7157	3802.75	5726.25	4480.667	6033	4430.667	5567.333	5283.75	4855.625
Vitis_riparia	588350	2017	4	6	9	6x588350	4x588350	588350x2017	80277.77778	6689	4956	6663	4922	6707	4906	6743	4906	6491	4938	6521	4944	6509	4918	6423	4604	6443	4626	6457	4602	6713	4398	6709	4422	6741	4416	5966	5216	5646	4588	5770	4552	5790	4288	5938	3652	6150	3792	6250	3592	7002	2978
Vitis_riparia	588353	2017	2	6	7	6x588353	2x588353	588353x2017	80277.77778	5431	3102	5377	3069	5422	3033	5467	3024	5305	3126	5344	3123	5323	3105	5188	2919	5215	2946	5221	2916	5395	2715	5398	2748	5425	2730	4927	3396	4619	2980	4683	2928	4587	2732	4519	2096	4831	2280	4955	2088	5435	1404
